address,info,link,name
東京都中央区銀座5-2,続いては、山田＆小澤の大好物「キンメダイ」。「地きんめ鯛専門 銀座 はなたれ」では、近海の漁場でとれた脂のりの良いキンメダイを使った「地きんめ飯し」などを楽しむことができる。「キンメダイは『深海の貴婦人』、ホヤは『海の？』と呼ばれている。？に入る言葉は？」というクイズを出題。正解はパイナップル。山田涼介が正解し「地きんめ飯し」のご褒美ゲット。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1301%2FA130101%2F13192311%2F,地きんめ鯛専門 銀座 はなたれ
東京都目黒区上目黒2-7-11,続いては小澤征悦の大好物タコライス。草花木果というお店はタコライスが人気No1。「琉球銀行のATMには普通のATMにはないあるボタンがあります。そのボタンは何？」という沖縄クイズを出題。正解は「二千円札だけで出てくるボタン」。櫻井翔が正解し草花木果のタコライスをご褒美でゲット。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1317%2FA131701%2F13015531%2F,草花木果
東京都千代田区西神田2-1-13,大好物デスマッチ。まずは山田涼介の大好物「エビ」。海老丸らーめんでは、オマール海老をたっぷり使ったビスクスープ仕立てのスープを楽しむことができ、他のエビラーメンとは一線を画している。「イセエビの中には群れである行動をする種類がいます。一体どんな行動？」というエビクイズを出題。正解は、「縦に並んで歩いてく」。二宮和也が正解し「丸ごと一匹オマール海老らーめん」のご褒美ゲット。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1310%2FA131003%2F13212911%2F,海老丸らーめん
東京都世田谷区祖師谷3-1-17,松潤と尾上松也は喧嘩したエピソードを話しながらクレープパーティ会場へ。到着したらまずはサイフォンでコーヒーを作った。続いて本題のクレープ作り、教えてくれるのはオレンジカウンティの本間美香さん。生地づくりで肝心なのがスピード、生地に乗せたら厚さが均一になるよう伸ばす。すぐに生地を鉄板から剥がし、裏面をサッと焼いたら完成。松潤は予想に反して完璧な仕上がり、あとは好きな具材をトッピングしてコーヒーと共に味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1318%2FA131814%2F13096736%2F,オレンジカウンティ
東京都港区浜松町2-6-5,浜松町にある「本格手打 もり家 東京店」では「オリーブ牛の肉ぶっかけ」をかけて「香川県のプロサッカーチームは？？讃岐」というクイズが出題。正解は「カマタマーレ讃岐」、正解した大野智が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1314%2FA131401%2F13227953%2F,本格手打もり家 東京店
東京都港区浜松町2-6-5,浜松町にある「本格手打 もり家 東京店」では「オリーブ牛の肉ぶっかけ」を提供。手打ちにこだわっており、オーストラリアと国産のブレンド小麦を使用。97℃で茹で、牛肉の甘煮をトッピングしている。このクイズをかけて「香川県のプロサッカーチームは？？讃岐」というクイズが出題。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1314%2FA131401%2F13227953%2F,本格手打もり家 東京店
東京都杉並区西荻南3-12-1,東京・町田にある「パパパパパイン」では「パイナップル海老塩ラーメン」を提供。パインとラーメンの異色のコラボで、一見合わなそうだが完成されつくした味わいだという。このメニューをかけて「店主・倉田裕彰さんの一番の失敗作ラーメンは？」というクイズが出題。正解はスイカ、答えた羽鳥慎一が味わった。,,パパパパパイン
東京都中央区銀座4-3-2,東京・銀座にある「よもだそば」では「特大かき揚げそば 半カレーセット」を提供。国産のそば粉にそば殻を混ぜてうった田舎そば、かき揚げを乗せている。蕎麦のほかカレーもオススメ、これがセットになっている。このメニューをかけて、なぞなぞ・クイズが出題。正解した二宮和也が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1301%2FA130101%2F13140567%2F,よもだそば
東京都台東区浅草3-42-6,東京・浅草にある「スパゲッティストア カルボ」では「カルボ中 バラ豚セット」を提供。極太麺を使用、茹でた後に1日寝かせている。麺にしっかりと焼き目をつけ、特製のカルボナーラソースとマヨネーズをかけてバーナーで炙り豚バラを添えている。このメニューをかけて「チュロスを日本語訳すると？」というクイズが出題。正解は「誰でも作れる」、答えた水卜アナが正解し味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1311%2FA131102%2F13118232%2F,スパゲッティストア カルボ
東京都渋谷区幡ケ谷1-3-1 幡ヶ谷ゴールデンセンターB1,幡ヶ谷にある「龍口酒家」の人気メニューが「ゴマダレ冷やし麺」。使用するのは緑色のクロレラを練り込んだ麺、自家製チャーシューや野菜、自家製のゴマダレをかけた一品。このメニューをかけて「汽水は何でしょう？」というクイズが出題。正解は「炭酸水」、答えた櫻井翔が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1318%2FA131807%2F13004350%2F,龍口酒家
東京都文京区本郷3-42-7,水卜アナと羽鳥アナをゲストに迎えて麺料理デスマッチを行う。東京・本郷三丁目にある「焼きそばの まるしょう」では「ソース焼きそば」を提供。3種類の全粒粉を使用、味の決め手となるのが特製ソース。このメニューをかけて「店主・関口雄一さんが2010年から提唱している”やきそばの日”は8月8日。なぜでしょう？」というクイズが出題。正解は「8月9日’やく）の隣だから」。答えた松本潤が味わった。,,焼きそばの まるしょう
東京都渋谷区東1-27,渋谷にある「つるしこ」では6種類の冷麺を提供。一番人気なのが「ベジタブルトマトバジル冷麺」、スープのダシは野菜のみ、2時間煮込んで甘みを存分に引き出す。豆乳を入れて自家製麺と野菜をトッピングすれば完成。このメニューをかけて「岩手県・遠野市ではカッパのイメージが普通と違う。何が違う？」というクイズが出題。正解は「赤色」、相葉雅紀が答え味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1303%2FA130301%2F13212415%2F,つるしこ
東京都渋谷区恵比寿西1-7-10,恵比寿にある「鮭殻荘」では季節に応じたシャケを使った料理を提供している。中でも一番のスペシャリテが「サーモンのパイ包み焼き アメリケーヌソース」、ちゃんちゃん焼きをヒントにしたものでパイ仕立てにしている。このメニューをかけて「海の水・川の水、それぞれの中に含まれている家具は？」というクイズが出題。正解は「イスとタンス」、大野が答え味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1303%2FA130302%2F13170877%2F,鮭殻荘
東京都千代田区丸の内1-9-1 JR東京駅 東京駅八重洲北口キッチンストリート1F,東京駅にある「うに屋のあまごころ」では世界中のウニを料理に使用している。1番人気のメニューがチリ産ウニを使った「想い出のうにオムライス」。このメニューをかけて「一部地域の海女さんは腰からあるものをぶら下げて海へ潜る。それは一体何？」というクイズが出題。正解は「にんにく」、答えた二宮和也が味わった。,,うに屋のあまごころ
神奈川県横浜市西区高島2-14-9 アソビル,横浜にある「DAIGOMI BURGER」では絶品のD.G.Mチーズバーガー＋NYCラクレットチーズフォールセット」を味わえる。このクイズをかけて「神奈川の三和交通はユニークなサービスが話題。若い男女に人気がでたサービスとは？」というクイズが出題。正解は「占い師が車内で占ってくれる」、答えた松本潤が味わった。,,DAIGOMI BURGER
東京都渋谷区神宮前6-2-4,渡辺直美をゲストに迎え専門店グルメデスマッチを行う。まずは神宮前にある「MUSHROOM TOKYO」、芳源マッシュルームを使った料理を提供している。こちらの「GIGAマッシュのまるごとステーキ」をかけてポップコーンの形の名称を答えるクイズが出題。正解はバタフライ型、櫻井翔が正解し味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1306%2FA130601%2F13166680%2F,MUSHROOM TOKYO
神奈川県横浜市中区桜木町1-1-7 Colette-Mare,ミックスパフェをかけて「いちごの中にはもう1つ美味しいものが入っています。それは何？」というなぞなぞが出題。正解はトロ、答えた相葉雅紀が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkanagawa%2FA1401%2FA140102%2F14070565%2F,水信フルーツパーラー ラボ
神奈川県横浜市中区桜木町1-1-7 Colette-Mare,「水信フルーツパーラー ラボ」は創業104年になる老舗果物店 水信が手がけるお店。1番人気はミックスパフェ、フルーツは必ずオーダーが入ってからカットすることにこだわっている。このメニューをかけて「いちごの中にはもう1つ美味しいものが入っています。それは何？」というなぞなぞが出題。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkanagawa%2FA1401%2FA140102%2F14070565%2F,水信フルーツパーラー ラボ
神奈川県横浜市中区新港1-3-1 MARINE＆WALK YOKOHAMA内,「Pie Holic」ではランチ時、5種類のパイが食べ放題。今回はスモアパイシェイク、ルンザ、スモアパイシェイクを用意。この3品と先ほどのハンバーグカリーをかけて「日本丸メモリアルパークにある船についた愛称”太平洋の？”」というクイズが出題。正解は「太平洋の白鳥」、松潤が答え味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkanagawa%2FA1401%2FA140104%2F14062700%2F,Pie Holic
神奈川県横浜市中区野毛町4-173,「Kikuya Curry」は開店前から行列にできる人気店。こちらで味わえるのが「ハンバーグカリー」、牛肉100％の牛肉は企業秘密の味付けをしている。カレーは21種類のスパイスをブレンドしている。このメニューをかけて「馬車道通りで初めてあるものが販売された記念として、5月9日に無料で配られるのは？」というクイズが出題。正解は「アイス」、スタッフが思わず説明で口にしてしまい、すかさず出川が答えた。しかし、これは無効となった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkanagawa%2FA1401%2FA140102%2F14004143%2F,Kikuya Curry
神奈川県横浜市中区山下町10,老舗ホテル「ホテルニューグランド」で生まれたのがシーフードドリア。魚介類に下味をつけてバターで炒め、ブランデーでフランベ。隠し味は炒め玉ねぎ、サバイヨンソースと合わせてご飯の上に乗せて焼き色をつけている。このメニューをかけ「ホテルニューグランドはあるものが好きな人たちが一度は行く場所。何が好きな人たち？」というクイズが出題。正解はサザンオールスターズ、答えた二宮和也が味わった。,,シーガーディアンII
神奈川県横浜市中区尾上町3-45,「純中華料理店 紅花」では横浜名物のサンマー麺（生馬麺）を提供。シャキシャキの野菜が乗っているのが特徴で、ベースとなるのはとんこつ＆鶏ガラベース。こちらの「生馬麺」をかけて、「赤レンガ倉庫に取り入れられた当時最新鋭の技術は？」というクイズが出題。正解は「スプリンクラーをつけた」、櫻井翔が答え味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkanagawa%2FA1401%2FA140104%2F14010905%2F,純中華料理店 紅花
東京都台東区浅草1-32-13松むらビル,甘味みつやの白玉をかけてクイズが出題された。明治時代、浅草で日本で初めて行われたイベントは何か問題が出され、松本潤がミスコンと回答し正解した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1311%2FA131102%2F13225577%2F,甘味 みつや
京都府京都市中京区御供町293,「KYOTO KEIZO」のモンブランをかけてクイズが出題された。京都祇園祭で目にする山車は見た目の豪華さから動く何といわれるかクイズが出され、戸次さんが美術館と答え正解した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkyoto%2FA2601%2FA260203%2F26027246%2F,KYOTO KEIZO
東京都足立区千住1-24-8,茶香のパンケーキをかけてクイズが出題された。ロシアでは毎年春の訪れを祝うためバターたっぷりのクレープを食べる行事が行われるが、ある変わった習わしがあるという。その変わった習わしは何か当てるクイズが出題され、櫻井翔が殴り合いと答え正解した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1324%2FA132402%2F13255382%2F,茶香
大阪府大阪市北区堂島1-2-25,大阪・北新地にある「神田川 本店」では「極上蛸の唐揚げ」を販売。使うのは明石ダコ、米ぬかをつかって水分をとる。カットして片栗粉をハケをつかってつけ、揚げれば完成。このメニューをかけて「料理人はタコをある食べ物を使って足を叩いて柔らかくする。それは何？」というクイズが出題。正解は大根、答えた相葉雅紀が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fosaka%2FA2701%2FA270101%2F27000207%2F,神田川 本店
東京都港区麻布十番3-3-10,麻布十番にある「ポワンタージュ」には叶美香のお気に入り「ピーナッツクリームパンブラン」が売られている。週1回は必ず購入、200～300のオーダーが入るという。このパンをかけて「英語でブレッドウィナーとは？」というクイズが出題。正解は「大黒柱」、答えた松本潤が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1307%2FA130702%2F13004566%2F,ポワンタージュ
東京都港区赤坂2-22-24 泉赤坂ビル,叶姉妹をゲストに迎え御用達グルメデスマッチを行う。東京・赤坂にある洋食店「津つ井」では叶美香がお気に入りの「エビフライサンド」が売られている。一時期はドハマりして1週間食べ続けたという。このメニューをかけて「ロブスターには特殊な生態がある。一体何でしょう？」というクイズが出題、正解は「脱皮すると理論上は不老不死」。正解した大野智が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1307%2FA130701%2F13002829%2F,津つ井
東京都渋谷区恵比寿南3-4-16,松本潤ら3人が向かったのは「ユーゴ・デノワイエ」、店イチオシの梅山豚は幻の豚肉と言われている。実は松潤はライブに向けて脂質を抑えており、松本潤が2万4000円の肉をお買いあげ。古田と永瀬廉は「俺のスカート、どこ行った？」に出演、古田は学園ドラマは初などと話した。,,ユーゴ・デノワイエ
東京都千代田区内幸町2-1-1,「ロメスパバルボア」の「ナポリタン」をかけて「コンソメは日本語に訳すと？」というクイズが出題。正解は「完成されたスープ」、ケイン・コスギが味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1308%2FA130802%2F13170108%2F,ロメスパバルボア
東京都千代田区内幸町2-1-1,「ロメスパバルボア」で味わえるのが「ナポリタン」。人気の秘密は極太麺、茹でた後に水でシメて一晩寝かせることでモチモチ食感をだしている。このメニューをかけて「コンソメは日本語に訳すと？」というクイズが出題。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1308%2FA130802%2F13170108%2F,ロメスパバルボア
東京都葛飾区立石1-6-1,「洋食工房ヒロ」で味わえるのが「国産豚のポークジンジャー」。国産豚ロースを使用、外はカリッと中はジューシーに焼いている。味の決め手が甘辛いタレ。このメニューをかけて「海狸の読み方は？」というクイズが出題。正解はビーバー、相葉雅紀が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1324%2FA132403%2F13023527%2F,洋食工房ヒロ
東京都千代田区内幸町2-1-6,「Ramen ドゥエ Edo Japan」で味わえるのが「ぶどう牛のハヤシそば」。出汁でサーロインをしゃぶしゃぶ、専用のハヤシソースを入れて麺とゴルゴンゾーラソースなどをかけたもの。このメニューをかけ「木があって林があって森があります。ここは一体どこでしょう？」というなぞなぞが出題。正解は六本木、櫻井翔が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1308%2FA130802%2F13210045%2F,Ramen ドゥエ Edo Japan
東京都港区北青山3-15-3-5,青山にある「UMAMI BURGER」で味わえるのが「テリヤキサムライバーガー」。旨味成分を多く使っているハンバーガー。このメニューをかけて「洋食に欠かせない日本生まれのものとは？」というクイズが出題。正解はパン粉、松本潤が味わった。,,UMAMI BURGER
東京都町田市森野1-9-20 第二矢沢ビル,ケイン・コスギをゲストに迎え洋食グルメデスマッチを行う。町田にある「オムライスキッチン AWA・AWA」で味わえるのが「天使のオムライス」。黄身が白い卵を使用、ミキサーでふわふわにしている。このメニューをかけ「オムレツの語源の一説を日本語に訳すと？」というクイズが出題。正解は「何と素早い男なんだ」だった。正解した二宮が味わった。,,オムライスキッチン AWA・AWA
東京都大島町元町2-4-11,伊豆大島のインスタ映えスポット第2位は地層大切断面。地層は約100層ほど重なり、道路沿い約630mに渡って続いている。2人は島民から頭に桶を乗せて舞う女性の情報を聞き、会いに向かった。大島では女性が頭に水桶を乗せて運んだことから頭に桶を乗せる踊りが生まれたという。,,宮殿
東京都渋谷区宇田川町31-1 アンニューシブヤ,「CHEESE＆MEAT BANK」の「パネチキン」をかけ、なぞなぞが出題。正解した松本潤が味わった。最後まで正解できなかった大野智は「腰が痛い」とコメント。更に小泉孝太郎は「嵐5人でドライブ行く時、どういう席順になる？」と質問、後部座席の真ん中には大野が座るという。,,CHEESE＆MEAT BANK
東京都渋谷区宇田川町31-1 アンニューシブヤ,東京・渋谷にある「CHEESE＆MEAT BANK」ではパンとチキンを合わせた「パネチキン」を味わえる。くり抜いたパンの中に挙げた鶏肉やチーズを入れた一品。このメニューをかけて”なぞなぞ”が出題。,,CHEESE＆MEAT BANK
東京都千代田区九段南3-4-8,市ヶ谷にある「らいむらいと」ではグルメ雑誌「おとなの週末」で殿堂入りした「チーズハンバーグ」を味わえる。主役のハンバーグは牛肉3種類・豚肉1種類を混ぜた合いびき肉。ソースは秘伝でレシピは秘密だという。このメニューをかけて漢字を読むクイズが出題、正解は”ぎゅうぎゅう詰め”、櫻井翔が正解し味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1309%2FA130904%2F13000220%2F,らいむらいと
東京都江戸川区南小岩8-10-2 交友ビル 1F,カオマンガイをメニューをかけて「タイの古い家には日本では普通にあるものがない。それは何？」というクイズが出題。正解はキッチン、小泉孝太郎が的中させて味わった。,,サイフォン
東京都江戸川区南小岩8-10-2 交友ビル 1F,江戸川区・小岩にある「サイフォン」は食べログタイ料理部門で1位の人気店。鶏の脂で炒めたお米に茹で鶏を乗せた「カオマンガイ」を提供している。このメニューをかけて「タイの古い家には日本では普通にあるものがない。それは何？」というクイズが出題。,,サイフォン
東京都新宿区歌舞伎町2-45-4,歌舞伎町にある「GRILL＆Bar Hanaya」で味わえるのが「上海角煮カレー」。普通のインドカレーとは違って中華の香辛料を多く使用、中華風の味わいになっている。このメニューをかけて「中国人が日本でしたいこと、5位は何？」というクイズが出題。正解は「握手会に行きたい」、相葉雅紀が正解し味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1304%2FA130401%2F13206928%2F,Grill＆Bar Hanaya
東京都渋谷区恵比寿西1-1-3 第一ビル,小泉孝太郎をゲストに迎え、春のお肉ざんまいデスマッチを行う。東京・恵比寿にある「ビストロ・カルネジーオ」はA5ランク国産牛を浸かった「ミートソース生パスタ」を提供している。このメニューをかけて「インドでは世界初とも言われている牛専用のあるものが作られた。一体何？」というクイズが出題。正解は救急車、二宮が正解し味わった。,,ビストロ・カルネジーオ
東京都世田谷区宮坂3-9-4,世田谷区・経堂にある「ホットケーキ つるばみ舎」ではブランド卵をホットケーキに挟んだ「たまごサンド」を販売している。このメニューをかけて「ウズラはどの親鳥から産まれたのか、簡単に見分けられる。どうやって見分ける？」というクイズが出題。正解は殻の模様が一緒、大野智が正解し味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1318%2FA131813%2F13190110%2F,ホットケーキ つるばみ舎
東京都八王子市中町4-12,東京・八王子にあるジャズバー「ROMAN」はサンドイッチの名店。使用するのは国産の豚ロース、揚げてから醤油ダレで煮込み食パンにはさんだ「煮かつサンド」を提供している。このメニューをかけて「戦前の日本ではあるモノが豚の皮で作られていた。その製品とは？」というクイズが出題。正解はランドセル、櫻井翔が正解し味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1329%2FA132904%2F13175620%2F,ROMAN
東京都文京区湯島3-33-9,東京・湯島にある「ぶどうぱんの店 舞い鶴」では赤ワインで漬け込んだレーズンをたっぷりと使用した「ぶどうパン」を販売。このメニューをかけて、画像からぶどうの品種名を答えるクイズが出題。正解は「マニキュアフィンガー」、正解した斎藤工が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1311%2FA131101%2F13079567%2F,ぶどうぱんの店 舞い鶴
東京都渋谷区恵比寿4-3-10,身の回りにある音のイントロクイズ。映画泥棒や「ZIP！」のジングル、カラオケ屋の内戦音などが出題された。先に3ポイント獲得した嵐チームが味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1303%2FA130302%2F13001653%2F,板蕎麦 香り家
東京都渋谷区恵比寿4-3-10,身の回りにある音のイントロクイズ、3ポイント先取したら勝利。板蕎麦 香り家の「おためし蕎麦切り」がプレゼントされる。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1303%2FA130302%2F13001653%2F,板蕎麦 香り家
千葉県銚子市竹町1545-8,相葉と井戸田がやってきたのは銚子市にある「御食事処 浜めし」。銚子で水揚げされた新鮮な魚介類が揃っており、2人は「生マグロの大トロ刺身」などを堪能した。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fchiba%2FA1205%2FA120501%2F12002620%2F,御食事処 浜めし
東京都新宿区神楽坂5-1-2,八起庵の「京鴨と九条葱のすき焼き」をかけて「清水寺が未来のために準備していることは？」というクイズが出題。正解は「新たな柱が必要な時のためにケヤキを植えている」だった。正解した松田翔太が味わった。最後まで食べられなかった北川景子は「KS（くやしい）」とコメント。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1309%2FA130905%2F13130257%2F,八起庵
京都府京都市左京区川端丸太町上ル東丸太町8,京都にある名店「八起庵」が東京・神楽坂に進出。高倉健も愛したというメニューが京鴨や九条葱を使った「京鴨と九条葱のすき焼き」を味わえる。このメニューをかけて「清水寺が未来のために準備していることは？」というクイズが出題。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkyoto%2FA2601%2FA260202%2F26001086%2F,八起庵
神奈川県横浜市中区新港1-3-1 マリン＆ウォーク,横浜マリンウォークにある「good spoon」ではブッラータというチーズを使った「ブッラータチーズ乗せボロネーゼ」を提供している。このメニューをかけて「イタリアではバジルを使ってプロポーズする習慣があった。どのようにプロポーズする？」というクイズが出題。正解は「かんざしにする」、櫻井翔が正解し味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkanagawa%2FA1401%2FA140104%2F14070498%2F,good spoon
東京都大田区田園調布2-49-15,昨年12月に田園調布にオープンした「嵜本」では20時間かけて低温発酵させた高級食パン「極上”ミルクバター”食パン」を販売。このクイズをかけてアンパンマンに登場する馬の名前を答えるクイズが出題。正解した二宮和也が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1317%2FA131704%2F13228922%2F,嵜本
東京都渋谷区渋谷2-21-1 渋谷ヒカリエ,渋谷ヒカリエにあるダンプリングタイムではSNS映えしまくりの小籠包を味わえる。生地は手作り、手のひらサイズの大きさで中には通常の6倍のスープが入っておりストローで飲む。このメニューをかけて「中国のショッピングモールに設置されたピンクのボックスとは？」というクイズが出題。正解は化粧品のシェアボックス。正解した相葉雅紀が味わった。,,ダンプリングタイム
,東京・白金にある「GAZTA」ではスペインのバスクチーズケーキを味わえる。元々は家族経営バル「ラ・ヴィーニャ」で出されておりレシピは門外不出、そのレシピを教えてもらったのが猛アプローチをした戸谷尚弘さん。このメニューをかけて「ラファエル・ナダルは日本の？？？の大ファン。一体何？」というクイズが出題。正解は「ドラゴンボール」、大野智が正解し味わった。ナダルは孫悟空の大ファン、筋肉の付け方やウェアを意識している。,,ラ・ヴィーニャ
東京都港区白金1-14-10,東京・白金にある「GAZTA」ではスペインのバスクチーズケーキを味わえる。元々は家族経営バル「ラ・ヴィーニャ」で出されておりレシピは門外不出、そのレシピを教えてもらったのが猛アプローチをした戸谷尚弘さん。このメニューをかけて「ラファエル・ナダルは日本の？？？の大ファン。一体何？」というクイズが出題。正解は「ドラゴンボール」、大野智が正解し味わった。ナダルは孫悟空の大ファン、筋肉の付け方やウェアを意識している。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1316%2FA131602%2F13223261%2F,GAZTA
東京都港区新橋3-13-4,東京・新橋に今年1月オープンした「みっちゃん 総本店」。1枚でお腹いっぱいになれるボリューム感がある「そば肉玉子」を提供している。このメニューをかけて「今シーズン マツダスタジアムでとっておきの座席が追加される。一体どんな席？」というクイズが出題。正解は「バスタエリア」、バスタブに入りながら観戦できる。正解した松本潤が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1301%2FA130103%2F13229716%2F,みっちゃん 総本店
東京都台東区上野6-14-7,「東京牛丼 牛の力」の「東京牛丼」をかけ、「ことわざ”商いは牛の〇〇”に入る言葉は？」というクイズが出題。正解は「よだれ」、大野智が正解し味わった。,,東京牛丼 牛の力
東京都台東区上野6-14-7,東京・上野にある「東京牛丼 牛の力」はグルメサイトの1位に輝いたこともある人気店。人気の秘密がこだわりの食材、厳選した国産赤身肉を使用している。こちらの「東京牛丼」をかけ、「ことわざ”商いは牛の〇〇”に入る言葉は」というクイズが出題。,,東京牛丼 牛の力
東京都港区赤坂8-7-4,東京・赤坂にある「みんみん」で客に人気なのが「ナスカレー丼」。ささみフライとナス、ピーマンが具材。中華スープとカレー粉を入れて、とろみをつけた一品。このメニューをかけて「うどん1個、カレーライス2個、みそ汁3個、入っているものは？」というなぞなぞが出題。正解は「音階の数」、正解した相葉雅紀が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1306%2FA130603%2F13001342%2F,みんみん
東京都中央区日本橋2-9-9,東京・日本橋にある「玉ゐ 本店」。看板メニューの「箱めし」は天然穴子を使用、煮穴子と焼穴子を豪快に乗せた一品。このメニューをかけて「山本海苔店が日本で初めて取り入れたシステムは？」というクイズが出題。正解は「ドライブスルー」、櫻井翔が正解し味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1302%2FA130202%2F13019904%2F,玉ゐ 本店
東京都品川区東五反田1-24-1,東京・東五反田にある「中国料理 梅林」では、塩餡をベースにした「塩中華丼」を味わえる。素材の旨味を存分にいかした優しい一品。このメニューをかけて「中国であることをすると刑期が短縮される。一体何？」というクイズが出題。正解は「将来大きな利益が見込める大発明をする」、正解した松本潤が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1316%2FA131603%2F13039021%2F,梅林
東京都品川区戸越2-5-1,戸田恵梨香をゲストに迎え丼グルメデスマッチを行う。東京・戸越にある「帯広豚丼 炭火焼とんたん」では北海道産の”かみこみ豚”を使った「かみこみ豚の豚丼」を味わえる。このメニューをかけて「北海道が所有率で全国最下位の意外な物とは？」というクイズが出題。正解は「こたつ」、正解した二宮が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Ftokyo%2FA1317%2FA131712%2F13101107%2F,帯広豚丼 炭火焼とんたん
神奈川県横浜市中区山下町138,「四川料理 京華樓」の「魚の青山椒麻辣煮込み」をメニューをかけて「中国と日本の飲食店で大きく違うことは？」というクイズが出題。答えは冷たい飲み物は出さない、正解した櫻井翔が味わった。,https://kakaku.com/jump/?url=https%3A%2F%2Ftabelog%2Ecom%2Fkanagawa%2FA1401%2FA140105%2F14001178%2F,四川料理 京華樓
